ID,First Name,Last Name,Birth Year,Birth Season,IsMale,Nationality,IsAlive,MaxHealth,Virtility,Language,DaysLeft,Stature,Managment rating,Combat Rating,InKeep,IsPregnant,Family ID,Spouse,Father,Mother,Fiancee,Salary,InEmployersEntourage,IsPlayersHeir,Location,Army ID,NPCsEmployer
Char_3278,Karl,Dinan,1177,0,TRUE,Eng,TRUE,7,7,lang_F5,90,0,3,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENF04,,
Char_3297,Bernard,Domfront,1177,0,TRUE,Eng,TRUE,5,7,lang_F1,90,0,1,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS13,,
Char_3317,Guy,Domremy,1160,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,4,7,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX01,,
Char_3318,Mortimer,Domremy,1172,0,TRUE,Eng,TRUE,4,6,lang_C2,90,0,6,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS14,,
Char_3319,Pedro,Domremy,1169,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,1,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX02,,
Char_3320,Sean,Domremy,1164,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,7,6.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EEX05,,
Char_3321,Arnaud,Doncaster,1175,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,1,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS13,,
Char_3322,Bernard,Doncaster,1169,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,8,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDV06,,
Char_3323,Guy,Doncaster,1160,0,TRUE,Eng,TRUE,6,2,lang_C2,90,0,5,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,EST04,,
Char_3324,Jack,Doncaster,1176,0,TRUE,Eng,TRUE,5,8,lang_C2,90,0,8,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESR01,,
Char_3325,Jean,Doncaster,1161,0,TRUE,Eng,TRUE,4,8,lang_C2,90,0,1,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS15,,
Char_3326,Karl,Doncaster,1175,0,TRUE,Eng,TRUE,5,7,lang_C2,90,0,5,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDT02,,
Char_3327,Odo,Doncaster,1168,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,6,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHM02,,
Char_3332,Guy,Donzere,1178,0,TRUE,Eng,TRUE,5,7,lang_F1,90,0,5,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS09,,
Char_3335,James,Donzere,1179,0,TRUE,Eng,TRUE,5,3,lang_F3,90,0,7,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA03,,
Char_3340,Mortimer,Dover,1179,0,TRUE,Eng,TRUE,4,2,lang_G2,90,0,2,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC03,,
Char_3341,Pedro,Dover,1179,0,TRUE,Eng,TRUE,7,1,lang_F1,90,0,3,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC04,,
Char_3342,Sean,Dover,1178,0,TRUE,Eng,TRUE,5,8,lang_F1,90,0,7,7,FALSE,FALSE,,,,,,0,FALSE,FALSE,EMN01,,
Char_3344,Pablo,Dover,1171,0,TRUE,Eng,TRUE,8,6,lang_C2,90,0,2,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,EGL04,,
Char_3346,Edward,Draguignan,1163,0,TRUE,Eng,TRUE,4,5,lang_C2,90,0,3,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EST03,,
Char_3347,Hugh,Draguignan,1161,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,8,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESW06,,
Char_3353,Arnaud,Dreux,1175,0,TRUE,Eng,TRUE,6,2,lang_C2,90,0,1,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECH04,,
Char_3354,Bodo,Dreux,1164,0,TRUE,Eng,TRUE,4,6,lang_C2,90,0,5,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESW03,,
Char_3355,Carlos,Dreux,1172,0,TRUE,Eng,TRUE,8,6,lang_C2,90,0,8,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EOX03,,
Char_3357,James,Dreux,1173,0,TRUE,Eng,TRUE,6,5,lang_C2,90,0,4,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,EPM01,,
Char_3358,Pedro,Dreux,1169,0,TRUE,Eng,TRUE,8,6,lang_C2,90,0,3,1.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA06,,
Char_3367,Herve,Dunkerque,1164,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,5,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EGL05,,
Char_3368,William,Dunkerque,1164,0,TRUE,Eng,TRUE,5,2,lang_C2,90,0,5,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHE01,,
Char_3370,Humphrey,Dunois,1164,0,TRUE,Eng,TRUE,8,8,lang_C2,90,0,4,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHE04,,
Char_3371,Francis,Dunois,1173,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,1,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW08,,
Char_3372,James,Dunois,1168,0,TRUE,Eng,TRUE,7,6,lang_C2,90,0,1,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR03,,
Char_3378,Jean,Duren,1167,0,TRUE,Eng,TRUE,6,5,lang_C2,90,0,3,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EOX01,,
Char_3379,Karl,Duren,1178,0,TRUE,Eng,TRUE,5,1,lang_F1,90,0,8,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESR04,,
Char_3382,Odo,Duren,1167,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,3,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EGL01,,
Char_3383,Peter,Duren,1162,0,TRUE,Eng,TRUE,6,4,lang_C2,90,0,2,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESR01,,
Char_3384,Herve,Duren,1176,0,TRUE,Eng,TRUE,5,6,lang_C2,90,0,7,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX06,,
Char_3385,Alain,Durham,1166,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,2,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECG05,,
Char_3386,Arnaud,Durham,1166,0,TRUE,Eng,TRUE,8,3,lang_C2,90,0,1,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EEX02,,
Char_3387,Bernard,Durham,1170,0,TRUE,Eng,TRUE,6,4,lang_C2,90,0,6,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECG04,,
Char_3388,Bodo,Durham,1166,0,TRUE,Eng,TRUE,5,8,lang_C2,90,0,7,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,EWK05,,
Char_3389,Carlos,Durham,1161,0,TRUE,Eng,TRUE,5,7,lang_C2,90,0,2,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECH01,,
Char_3392,Sean,Durham,1175,0,TRUE,Eng,TRUE,4,4,lang_C2,90,0,3,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EOX06,,
Char_3394,Bodo,Eastbourne,1178,0,TRUE,Eng,TRUE,8,5,lang_F1,90,0,7,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESU03,,
Char_3395,Carlos,Eastbourne,1165,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,5,7.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELN01,,
Char_3396,George,Eastbourne,1165,0,TRUE,Eng,TRUE,8,8,lang_C2,90,0,5,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR01,,
Char_3398,Mortimer,Eastbourne,1178,0,TRUE,Eng,TRUE,5,8,lang_C2,90,0,4,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESU04,,
Char_3400,Sean,Eastbourne,1166,0,TRUE,Eng,TRUE,8,3,lang_C2,90,0,7,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA08,,
Char_3402,Edgar,Edam,1168,0,TRUE,Eng,TRUE,8,4,lang_C2,90,0,7,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC02,,
Char_3403,Irad,Edam,1161,0,TRUE,Eng,TRUE,4,6,lang_C2,90,0,8,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENH03,,
Char_3404,Jack,Edam,1172,0,TRUE,Eng,TRUE,5,7,lang_C2,90,0,5,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX06,,
Char_3412,George,Egletons,1161,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,3,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EWK04,,
Char_3413,Jack,Egletons,1173,0,TRUE,Eng,TRUE,8,1,lang_C2,90,0,2,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX01,,
Char_3414,Mortimer,Egletons,1164,0,TRUE,Eng,TRUE,8,3,lang_C2,90,0,6,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU05,,
Char_3415,Pedro,Egletons,1172,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,5,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC04,,
Char_3416,Sean,Egletons,1174,0,TRUE,Eng,TRUE,4,1,lang_C2,90,0,1,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC03,,
Char_3417,Arnaud,Eindhoven,1178,0,TRUE,Eng,TRUE,6,5,lang_C2,90,0,1,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR03,,
Char_3419,Karl,Eindhoven,1176,0,TRUE,Eng,TRUE,5,6,lang_C2,90,0,3,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENF06,,
Char_3420,Kirk,Eindhoven,1167,0,TRUE,Eng,TRUE,6,8,lang_C2,90,0,6,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR03,,
Char_3421,Odo,Eindhoven,1169,0,TRUE,Eng,TRUE,5,3,lang_C2,90,0,4,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECG03,,
Char_3422,Guasbert,Eindhoven,1163,0,TRUE,Eng,TRUE,6,7,lang_C2,90,0,5,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA05,,
Char_3423,Guedon,Eindhoven,1166,0,TRUE,Eng,TRUE,4,1,lang_C2,90,0,7,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESY02,,
Char_3424,Herve,Eindhoven,1162,0,TRUE,Eng,TRUE,6,4,lang_C2,90,0,4,1,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDT03,,
Char_3425,Arnaud,Elizondo,1163,0,TRUE,Eng,TRUE,8,7,lang_C2,90,0,1,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU02,,
Char_3426,Bodo,Elizondo,1173,0,TRUE,Eng,TRUE,7,3,lang_C2,90,0,6,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDV07,,
Char_3427,Carlos,Elizondo,1176,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,6,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECW01,,
Char_3429,Jack,Elizondo,1174,0,TRUE,Eng,TRUE,7,7,lang_C2,90,0,2,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EGL02,,
Char_3435,Beraud,Embrun,1177,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,1,7,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS18,,
Char_3436,Karl,Embrun,1170,0,TRUE,Eng,TRUE,8,3,lang_C2,90,0,6,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESM03,,
Char_3437,Kirk,Embrun,1176,0,TRUE,Eng,TRUE,8,2,lang_C2,90,0,6,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDR01,,
Char_3438,Odo,Embrun,1163,0,TRUE,Eng,TRUE,8,6,lang_C2,90,0,3,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU04,,
Char_3441,Bernard,Epinal,1161,0,TRUE,Eng,TRUE,8,1,lang_C6,90,0,6,7,FALSE,FALSE,,,,,,0,FALSE,FALSE,EMN01,,
Char_3442,Bodo,Epinal,1179,0,TRUE,Eng,TRUE,7,3,lang_C3,90,0,9,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS04,,
Char_3443,Carlos,Epinal,1174,0,TRUE,Eng,TRUE,8,8,lang_C2,90,0,1,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENO01,,
Char_3451,Chirk,Espalion,1177,0,TRUE,Eng,TRUE,4,4,lang_C2,90,0,5,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESY02,,
Char_3473,Bodo,Estella,1176,0,TRUE,Eng,TRUE,8,1,lang_C2,90,0,1,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU02,,
Char_3492,George,Etamps,1163,0,TRUE,Eng,TRUE,5,8,lang_C2,90,0,6,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS19,,
Char_3499,Guillaume,Eu,1164,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,3,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESM05,,
Char_3503,Peter,Eu,1172,0,TRUE,Eng,TRUE,8,7,lang_C2,90,0,2,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDV02,,
Char_3504,Herve,Eu,1167,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,1,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EBK01,,
Char_3505,Edgar,Evreaux,1161,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,5,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS08,,
Char_3506,George,Evreaux,1172,0,TRUE,Eng,TRUE,7,8,lang_C2,90,0,2,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENH01,,
Char_3507,Guillaume,Evreaux,1167,0,TRUE,Eng,TRUE,5,8,lang_C2,90,0,2,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENF06,,
Char_3508,Jack,Evreaux,1161,0,TRUE,Eng,TRUE,4,6,lang_C6,90,0,2,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EMN01,,
Char_3509,James,Evreaux,1163,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,4,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU01,,
Char_3510,Mortimer,Evreaux,1163,0,TRUE,Eng,TRUE,4,3,lang_C2,90,0,8,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENO03,,
Char_3511,Peter,Evreaux,1162,0,TRUE,Eng,TRUE,5,7,lang_C2,90,0,2,7,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESY03,,
Char_3512,Sean,Evreaux,1165,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,1,6,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESY04,,
Char_3513,Bodo,Exeter,1163,0,TRUE,Eng,TRUE,5,3,lang_C2,90,0,1,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX01,,
Char_3517,Francis,Exeter,1170,0,TRUE,Eng,TRUE,7,6,lang_C2,90,0,8,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS04,,
Char_3518,James,Exeter,1169,0,TRUE,Eng,TRUE,5,2,lang_C2,90,0,2,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU01,,
Char_3520,Peter,Exeter,1163,0,TRUE,Eng,TRUE,6,2,lang_C2,90,0,2,6,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS05,,
Char_3526,Jack,Eye,1172,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,8,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,EBK02,,
Char_3532,Jack,Eymouthiere,1164,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,4,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELN01,,
Char_3533,James,Eymouthiere,1165,0,TRUE,Eng,TRUE,4,1,lang_C2,90,0,4,1,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS18,,
Char_3537,Bodo,Eyziers,1164,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,4,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESW01,,
Char_3538,Pablo,Eyziers,1170,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,6,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA02,,
Char_3539,Carlos,Eyziers,1172,0,TRUE,Eng,TRUE,7,3,lang_C2,90,0,7,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW06,,
Char_3541,Humphrey,Eyziers,1165,0,TRUE,Eng,TRUE,7,6,lang_C2,90,0,8,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENF01,,
Char_3550,Odo,Falmouth,1160,0,TRUE,Eng,TRUE,6,8,lang_C2,90,0,7,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS02,,
Char_3552,Herve,Falmouth,1173,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,6,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS19,,
Char_3553,Bodo,Feurs,1162,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,2,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX03,,
Char_3554,Carlos,Feurs,1162,0,TRUE,Eng,TRUE,4,6,lang_C2,90,0,4,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS14,,
Char_3555,Pablo,Feurs,1170,0,TRUE,Eng,TRUE,7,8,lang_C2,90,0,3,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS09,,
Char_3556,Jean,Feurs,1165,0,TRUE,Eng,TRUE,8,6,lang_C2,90,0,2,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECH04,,
Char_3557,Kirk,Feurs,1166,0,TRUE,Eng,TRUE,5,4,lang_C2,90,0,7,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX03,,
Char_3578,Edgar,Flers,1170,0,TRUE,Eng,TRUE,8,8,lang_C2,90,0,5,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS16,,
Char_3579,George,Flers,1168,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,4,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EBK03,,
Char_3580,Jack,Flers,1166,0,TRUE,Eng,TRUE,8,4,lang_C2,90,0,4,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENF05,,
Char_3581,James,Flers,1170,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,3,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENF03,,
Char_3582,Mortimer,Flers,1177,0,TRUE,Eng,TRUE,8,7,lang_C2,90,0,3,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC03,,
Char_3583,Philippe,Flers,1168,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,6,1,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECU04,,
Char_3587,Irad,Fleuvance,1179,0,TRUE,Eng,TRUE,7,2,lang_F1,90,0,3,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENH03,,
Char_3592,Robert,Fleuvance,1165,0,TRUE,Eng,TRUE,7,2,lang_C2,90,0,2,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW07,,
Char_3593,George,Flint,1167,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,4,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW08,,
Char_3600,Herve,Flint,1179,0,TRUE,Eng,TRUE,4,3,lang_F1,90,0,8,6,FALSE,FALSE,,,,,,0,FALSE,FALSE,EOX05,,
Char_3601,Pablo,Florac,1174,0,TRUE,Eng,TRUE,7,5,lang_C2,90,0,8,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EST03,,
Char_3602,Bodo,Florac,1165,0,TRUE,Eng,TRUE,7,3,lang_C2,90,0,3,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESW05,,
Char_3603,Carlos,Florac,1167,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,9,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHE03,,
Char_3608,Sean,Florac,1177,0,TRUE,Eng,TRUE,6,3,lang_B1,90,0,5,6.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU01,,
Char_3614,Pedro,Florennes,1160,0,TRUE,Eng,TRUE,6,7,lang_C2,90,0,2,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR05,,
Char_3627,Jean,Fontaine,1178,0,TRUE,Eng,TRUE,8,1,lang_F1,90,0,2,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS03,,
Char_3629,Herve,Fontaine,1179,0,TRUE,Eng,TRUE,4,1,lang_G4,90,0,2,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESW09,,
Char_3630,Bodo,Fontenay,1176,0,TRUE,Eng,TRUE,5,6,lang_C2,90,0,7,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESW01,,
Char_3641,Herve,Fossano,1178,0,TRUE,Eng,TRUE,5,5,lang_F3,90,0,4,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECG01,,
Char_3647,Mortimer,Framlingham,1160,0,TRUE,Eng,TRUE,4,1,lang_C2,90,0,3,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHM03,,
Char_3648,Pedro,Framlingham,1161,0,TRUE,Eng,TRUE,7,3,lang_C2,90,0,5,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EGL05,,
Char_3649,Sean,Framlingham,1162,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,7,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESY01,,
Char_3650,Jack,Frejus,1171,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,8,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EEX05,,
Char_3655,Edgar,Furnes,1178,0,TRUE,Eng,TRUE,6,7,lang_F1,90,0,3,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC02,,
Char_3661,Sean,Gace,1163,0,TRUE,Eng,TRUE,8,4,lang_C2,90,0,6,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR05,,
Char_3671,Carlos,Gelostein,1166,0,TRUE,Eng,TRUE,7,2,lang_C2,90,0,2,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA07,,
Char_3672,Pedro,Gelostein,1166,0,TRUE,Eng,TRUE,8,4,lang_C2,90,0,1,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU01,,
Char_3673,Sean,Gelostein,1160,0,TRUE,Eng,TRUE,6,2,lang_C2,90,0,1,1.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU06,,
Char_3674,Jack,Geneva,1167,0,TRUE,Eng,TRUE,8,8,lang_C2,90,0,6,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA03,,
Char_3676,Odo,Geneva,1167,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,1,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EEX05,,
Char_3695,Huntington,Givet,1167,0,TRUE,Eng,TRUE,4,6,lang_C2,90,0,6,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA04,,
Char_3696,Huy,Givet,1176,0,TRUE,Eng,TRUE,5,4,lang_C2,90,0,1,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS04,,
Char_3697,Irad,Givet,1177,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,7,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EGL04,,
Char_3698,Ibiza,Givors,1171,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,2,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS18,,
Char_3717,Koersel,Gourdon,1163,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,6,7,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS09,,
Char_3719,Kirk,Gourin,1162,0,TRUE,Eng,TRUE,5,3,lang_G2,90,0,1,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA01,,
Char_3720,Odo,Gourin,1167,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,4,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX01,,
Char_3721,Herve,Gourin,1175,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,1,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENH01,,
Char_3722,Edgar,Grammat,1171,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,3,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX06,,
Char_3725,Peter,Grammat,1162,0,TRUE,Eng,TRUE,8,2,lang_C2,90,0,7,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,EKE05,,
Char_3730,Bodo,Grantham,1172,0,TRUE,Eng,TRUE,5,8,lang_C2,90,0,4,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EKE03,,
Char_3731,George,Grantham,1164,0,TRUE,Eng,TRUE,5,8,lang_C2,90,0,6,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENO01,,
Char_3740,Laon,Gravesend,1175,0,TRUE,Eng,TRUE,8,7,lang_C2,90,0,8,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EEX03,,
Char_3786,Louviers,Harrogate,1178,0,TRUE,Eng,TRUE,5,3,lang_B1,90,0,7,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU04,,
Char_3788,Lucon,Harrogate,1173,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,5,6,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU03,,
Char_3789,Ludlow,Harrogate,1172,0,TRUE,Eng,TRUE,4,6,lang_C2,90,0,2,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESU07,,
Char_3791,Kirk,Hartlepol,1164,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,3,7.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU02,,
Char_3792,Odo,Hartlepol,1172,0,TRUE,Eng,TRUE,6,3,lang_C2,90,0,3,6.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESM06,,
Char_3793,Herve,Hartlepol,1175,0,TRUE,Eng,TRUE,5,8,lang_C2,90,0,3,1.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDT04,,
Char_3794,Edgar,Harwich,1176,0,TRUE,Eng,TRUE,4,1,lang_C2,90,0,8,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECW03,,
Char_3795,Irad,Harwich,1161,0,TRUE,Eng,TRUE,5,8,lang_C2,90,0,6,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENO02,,
Char_3796,James,Harwich,1176,0,TRUE,Eng,TRUE,6,2,lang_C2,90,0,3,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EKE04,,
